9.800000000000000711e+00,-1.150309199999999921e+00,-2.018428699999999867e-03
9.800000000000000711e+00,-1.150309100000000084e+00,-2.018428499999999799e-03
9.800000000000000711e+00,-1.006520499999999929e+00,-1.898895100000000087e-03
9.800000000000000711e+00,-1.006520400000000093e+00,-1.898895000000000053e-03
9.800000000000000711e+00,-9.346262199999999520e-01,-1.744387299999999906e-03
9.800000000000000711e+00,-9.346261599999999836e-01,-1.744387000000000021e-03
9.800000000000000711e+00,-8.627319300000000357e-01,-1.524687600000000035e-03
9.800000000000000711e+00,-8.627318099999999879e-01,-1.524686900000000013e-03
9.800000000000000711e+00,-7.908375899999999792e-01,-1.266140999999999925e-03
9.800000000000000711e+00,-7.908375300000000108e-01,-1.266140600000000005e-03
9.800000000000000711e+00,-7.548904400000000514e-01,-1.108422400000000103e-03
9.800000000000000711e+00,-7.548903799999999720e-01,-1.108421899999999932e-03
9.800000000000000711e+00,-7.189432399999999834e-01,-9.354833900000000422e-04
9.800000000000000711e+00,-7.189431800000000150e-01,-9.354829100000000086e-04
9.800000000000000711e+00,-6.829960899999999446e-01,-7.501512299999999562e-04
9.800000000000000711e+00,-6.829960299999999762e-01,-7.501507300000000026e-04
9.800000000000000711e+00,-6.470489499999999561e-01,-5.549657699999999963e-04
9.800000000000000711e+00,-6.470488899999999877e-01,-5.549655099999999510e-04
9.800000000000000711e+00,-6.290753500000000331e-01,-4.546297600000000130e-04
9.800000000000000711e+00,-6.290752899999999537e-01,-4.546295000000000219e-04
9.800000000000000711e+00,-6.111017499999999991e-01,-3.527912299999999795e-04
9.800000000000000711e+00,-6.111016900000000307e-01,-3.527909599999999742e-04
9.800000000000000711e+00,-5.931281999999999943e-01,-2.497831300000000264e-04
9.800000000000000711e+00,-5.841413699999999931e-01,-1.979678700000000037e-04
9.800000000000000711e+00,-5.751545999999999603e-01,-1.459879599999999960e-04
9.800000000000000711e+00,-5.661678300000000386e-01,-9.388659899999999376e-05
9.800000000000000711e+00,-5.616744200000000076e-01,-6.780656599999999585e-05
9.800000000000000711e+00,-5.571810000000000374e-01,-4.171244600000000317e-05
9.800000000000000711e+00,-5.549343199999999809e-01,-2.866211200000000074e-05
9.800000000000000711e+00,-5.526876400000000356e-01,-1.561028500000000092e-05
9.800000000000000711e+00,-5.504409099999999500e-01,-2.557672100000000106e-06
9.800000000000000711e+00,-5.500006699999999693e-01,4.228460899999999952e-13
9.800000000000000711e+00,-5.500006699999999693e-01,-2.229075799999999819e-09
9.800000000000000711e+00,-5.481942300000000046e-01,-1.165086500000000027e-03
9.800000000000000711e+00,-5.459475499999999482e-01,-2.614105800000000087e-03
9.800000000000000711e+00,-5.437008100000000343e-01,-4.063126499999999974e-03
9.800000000000000711e+00,-5.414541400000000282e-01,-5.512149299999999710e-03
9.800000000000000711e+00,-5.392074599999999718e-01,-6.961175400000000138e-03
9.800000000000000711e+00,-5.369607199999999469e-01,-8.410206999999999405e-03
9.800000000000000711e+00,-5.347140400000000016e-01,-9.859249900000000358e-03
9.800000000000000711e+00,-5.324673699999999954e-01,-1.130832600000000049e-02
9.800000000000000711e+00,-5.302206299999999706e-01,-1.275753599999999988e-02
9.800000000000000711e+00,-5.257272699999999688e-01,-1.565753900000000157e-02
9.800000000000000711e+00,-5.212338600000000488e-01,-1.857852299999999957e-02
9.800000000000000711e+00,-5.122470900000000160e-01,-2.459669299999999934e-02
9.800000000000000711e+00,-5.077536700000000458e-01,-2.762547900000000139e-02
9.800000000000000711e+00,-5.032602499999999646e-01,-3.065710500000000047e-02
9.800000000000000711e+00,-5.010135799999999584e-01,-3.217317499999999830e-02
9.800000000000000711e+00,-4.987669000000000130e-01,-3.368933999999999818e-02
9.800000000000000711e+00,-4.965201899999999724e-01,-3.520556600000000064e-02
9.800000000000000711e+00,-4.942734799999999873e-01,-3.672183600000000075e-02
9.800000000000000711e+00,-4.920268099999999811e-01,-3.823814300000000221e-02
9.800000000000000711e+00,-4.897800999999999960e-01,-3.975448000000000176e-02
9.800000000000000711e+00,-4.875333900000000109e-01,-4.127084599999999992e-02
9.800000000000000711e+00,-4.852867100000000100e-01,-4.278723999999999722e-02
9.800000000000000711e+00,-4.830400000000000249e-01,-4.430366000000000165e-02
9.800000000000000711e+00,-4.807932999999999790e-01,-4.582010699999999881e-02
9.800000000000000711e+00,-4.785466199999999781e-01,-4.733658000000000310e-02
9.800000000000000711e+00,-4.762999099999999930e-01,-4.885307900000000064e-02
9.800000000000000711e+00,-4.740532000000000079e-01,-5.036960599999999733e-02
9.800000000000000711e+00,-4.718065300000000017e-01,-5.188616000000000061e-02
9.800000000000000711e+00,-4.695598200000000166e-01,-5.340274200000000304e-02
9.800000000000000711e+00,-4.673131099999999760e-01,-5.491935199999999767e-02
9.800000000000000711e+00,-4.650664299999999751e-01,-5.643599099999999785e-02
9.800000000000000711e+00,-4.628197299999999847e-01,-5.795265799999999717e-02
9.800000000000000711e+00,-4.605730199999999996e-01,-5.946935600000000099e-02
9.800000000000000711e+00,-4.583263399999999987e-01,-6.098608400000000290e-02
9.800000000000000711e+00,-4.560796300000000136e-01,-6.250284300000000237e-02
9.800000000000000711e+00,-4.538329199999999730e-01,-6.401963300000000634e-02
9.800000000000000711e+00,-4.515862500000000224e-01,-6.553645600000000682e-02
9.800000000000000711e+00,-4.493395399999999817e-01,-6.705331100000000433e-02
9.800000000000000711e+00,-4.470928299999999966e-01,-6.857019999999999782e-02
9.800000000000000711e+00,-4.448461499999999957e-01,-7.008712300000000117e-02
9.800000000000000711e+00,-4.425994500000000054e-01,-7.160408099999999998e-02
9.800000000000000711e+00,-4.403527400000000203e-01,-7.312107499999999372e-02
9.800000000000000711e+00,-4.381060600000000194e-01,-7.463810499999999626e-02
9.800000000000000711e+00,-4.358593499999999787e-01,-7.615517400000000603e-02
9.800000000000000711e+00,-4.336126399999999936e-01,-7.767227999999999632e-02
9.800000000000000711e+00,-4.313659699999999875e-01,-7.918942599999999332e-02
9.800000000000000711e+00,-4.291192600000000024e-01,-8.070661299999999649e-02
9.800000000000000711e+00,-4.268725500000000173e-01,-8.222384000000000637e-02
9.800000000000000711e+00,-4.246258700000000164e-01,-8.374110999999999361e-02
9.800000000000000711e+00,-4.223791700000000260e-01,-8.525842299999999985e-02
9.800000000000000711e+00,-4.201324599999999854e-01,-8.677577999999999681e-02
9.800000000000000711e+00,-4.178857799999999845e-01,-8.829318199999999783e-02
9.800000000000000711e+00,-4.156390699999999994e-01,-8.981063000000000240e-02
9.800000000000000711e+00,-4.133923600000000143e-01,-9.132812499999999611e-02
9.800000000000000711e+00,-4.111456900000000081e-01,-9.284566599999999337e-02
9.800000000000000711e+00,-4.088989800000000230e-01,-9.436325800000000541e-02
9.800000000000000711e+00,-4.066522699999999824e-01,-9.588090400000000291e-02
